INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,CAT_GAMBLING,CAT_DEBT,CAT_CREDIT_CARD,CAT_MORTGAGE,CAT_SAVINGS_ACCOUNT,CAT_DEPENDENTS,CREDIT_SCORE,DEFAULT
107401,1405973,146456,13.0909,1.3636,0.1042,2555,2114,0.8274,0.0238,0.0018,0.0174,0,0,0.5006,0.0,0.0,0.0,9583,4924,0.5138,0.0892,0.0068,0.0654,0,0,0.5599,0.0,0.0,0.0,0,0,0.4978,0.0,0.0,0.0,13651,7962,0.5833,0.1271,0.0097,0.0932,9919,3169,0.3195,0.0924,0.0071,0.0677,20032,10138,0.5061,0.1865,0.0142,0.1368,528,264,0.5,0.0049,0.0004,0.0036,36942,20695,0.5602,0.344,0.0263,0.2522,4427,2215,0.5003,0.0412,0.0031,0.0302,97637,51481,0.5273,0.9091,0.0694,0.6667,No,1,0,1,1,0,638,0
153573,1298392,2136064,8.4546,13.9091,1.6452,8677,5074,0.5848,0.0565,0.0067,0.0041,0,0,0.4986,0.0,0.0,0.0,7051,4353,0.6174,0.0459,0.0054,0.0033,206,206,1.0,0.0013,0.0002,0.0001,1871,857,0.458,0.0122,0.0014,0.0009,49806,29096,0.5842,0.3243,0.0384,0.0233,11160,8294,0.7432,0.0727,0.0086,0.0052,45589,23072,0.5061,0.2969,0.0351,0.0213,4212,2300,0.5461,0.0274,0.0032,0.002,0,0,0.6358,0.0,0.0,0.0,11040,5562,0.5038,0.0719,0.0085,0.0052,139612,78814,0.5645,0.9091,0.1075,0.0654,High,1,0,1,1,1,483,1
71729,78902,236706,1.1,3.3,3.0,11790,4446,0.3771,0.1644,0.1494,0.0498,0,0,0.5019,0.0,0.0,0.0,17435,8822,0.506,0.2431,0.221,0.0737,0,0,0.8948,0.0,0.0,0.0,0,0,0.4849,0.0,0.0,0.0,5920,3049,0.515,0.0825,0.075,0.025,2560,984,0.3844,0.0357,0.0324,0.0108,0,0,0.506,0.0,0.0,0.0,2375,1188,0.5002,0.0331,0.0301,0.01,28795,11607,0.4031,0.4014,0.3649,0.1216,2854,1436,0.5032,0.0398,0.0362,0.0121,71729,31532,0.4396,1.0,0.9091,0.303,No,1,0,0,1,0,635,0
12590,3777,0,0.3,0.0,0.0,63,21,0.3333,0.005,0.0167,0.0912,304,153,0.5033,0.0241,0.0805,0.0071,3979,2019,0.5074,0.316,1.0535,0.0,0,0,1.2768,0.0,0.0,0.0,0,0,0.5592,0.0,0.0,0.0,636,326,0.5126,0.0505,0.1684,0.2714,0,0,0.3329,0.0,0.0,0.0139,0,0,0.5062,0.0,0.0,0.2838,0,0,0.4732,0.0,0.0,0.024,7608,3993,0.5248,0.6043,2.0143,0.5402,0,0,0.5042,0.0,0.0,0.0013,12590,6512,0.5172,1.0,3.3333,0.326,No,0,0,0,1,0,677,0
171756,31228,655796,0.1818,3.8182,21.0003,9173,4707,0.5131,0.0534,0.2937,0.014,0,0,0.5009,0.0,0.0,0.0,27475,14061,0.5118,0.16,0.8798,0.0419,977,791,0.8096,0.0057,0.0313,0.0015,15478,8936,0.5773,0.0901,0.4956,0.0236,9287,4822,0.5192,0.0541,0.2974,0.0142,1598,1068,0.6683,0.0093,0.0512,0.0024,25762,13038,0.5061,0.15,0.825,0.0393,3732,1868,0.5005,0.0217,0.1195,0.0057,58162,30359,0.522,0.3386,1.8625,0.0887,4498,2254,0.5011,0.0262,0.144,0.0069,156142,81904,0.5245,0.9091,5.0001,0.2381,High,1,1,0,1,0,582,1
44806,24440,232178,0.5455,5.1819,9.4999,556,138,0.2482,0.0124,0.0227,0.0024,10712,5362,0.5006,0.2391,0.4383,0.0461,4041,2049,0.5071,0.0902,0.1653,0.0174,0,0,1.0613,0.0,0.0,0.0,0,0,0.5132,0.0,0.0,0.0,6238,3476,0.5572,0.1392,0.2552,0.0269,505,217,0.4297,0.0113,0.0207,0.0022,3965,2007,0.5062,0.0885,0.1622,0.0171,0,0,0.4345,0.0,0.0,0.0,13482,3457,0.2564,0.3009,0.5516,0.0581,1234,620,0.5024,0.0275,0.0505,0.0053,40733,17326,0.4254,0.9091,1.6667,0.1754,No,1,0,0,1,0,622,0
179326,435506,1306518,2.4286,7.2857,3.0,12306,7618,0.619,0.0686,0.0283,0.0094,0,0,0.4991,0.0,0.0,0.0,13503,6909,0.5117,0.0753,0.031,0.0103,0,0,0.6425,0.0,0.0,0.0,0,0,0.5542,0.0,0.0,0.0,16923,9798,0.579,0.0944,0.0389,0.013,2786,1160,0.4164,0.0155,0.0064,0.0021,19136,9685,0.5061,0.1067,0.0439,0.0146,5421,2960,0.546,0.0302,0.0124,0.0041,50922,33437,0.6566,0.284,0.1169,0.039,7093,3572,0.5036,0.0396,0.0163,0.0054,128090,75139,0.5866,0.7143,0.2941,0.098,No,1,0,0,1,0,587,0
14680,18350,506460,1.25,34.5,27.6,504,32,0.0635,0.0343,0.0275,0.001,6401,3219,0.5029,0.436,0.3488,0.0126,2384,1202,0.5042,0.1624,0.1299,0.0047,0,0,0.8944,0.0,0.0,0.0,0,0,0.5637,0.0,0.0,0.0,2988,1348,0.4511,0.2035,0.1628,0.0059,441,9,0.0204,0.03,0.024,0.0009,0,0,0.5063,0.0,0.0,0.0,0,0,0.5243,0.0,0.0,0.0,4902,952,0.1942,0.3339,0.2671,0.0097,730,367,0.5027,0.0497,0.0398,0.0014,18350,7129,0.3885,1.25,1.0,0.0362,No,1,0,0,1,0,330,1
44266,309859,44266,6.9999,1.0,0.1429,1574,1264,0.803,0.0356,0.0051,0.0356,0,0,0.5019,0.0,0.0,0.0,7496,3805,0.5076,0.1693,0.0242,0.1693,0,0,1.1978,0.0,0.0,0.0,0,0,0.4962,0.0,0.0,0.0,8371,3973,0.4746,0.1891,0.027,0.1891,9093,3911,0.4301,0.2054,0.0293,0.2054,0,0,0.5061,0.0,0.0,0.0,374,170,0.4545,0.0084,0.0012,0.0084,18840,8471,0.4496,0.4256,0.0608,0.4256,3436,1719,0.5003,0.0776,0.0111,0.0776,49184,23313,0.474,1.1111,0.1587,1.1111,No,1,0,0,1,0,657,0
124143,462714,1602569,3.7273,12.9091,3.4634,4679,3179,0.6794,0.0377,0.0101,0.0029,4443,2230,0.5019,0.0358,0.0096,0.0028,16852,8568,0.5084,0.1357,0.0364,0.0105,0,0,0.807,0.0,0.0,0.0,0,0,0.4609,0.0,0.0,0.0,18263,9416,0.5156,0.1471,0.0395,0.0114,6347,3251,0.5122,0.0511,0.0137,0.004,0,0,0.5062,0.0,0.0,0.0,7365,3687,0.5006,0.0593,0.0159,0.0046,46062,30370,0.6593,0.371,0.0995,0.0287,8846,4461,0.5043,0.0713,0.0191,0.0055,112857,65162,0.5774,0.9091,0.2439,0.0704,No,1,1,0,1,0,538,1
25364,138348,29975,5.4545,1.1818,0.2167,1887,836,0.443,0.0744,0.0136,0.063,0,0,0.5009,0.0,0.0,0.0,5957,3040,0.5103,0.2349,0.0431,0.1987,0,0,0.4798,0.0,0.0,0.0,572,304,0.5315,0.0226,0.0041,0.0191,7352,3777,0.5137,0.2899,0.0531,0.2453,4210,846,0.201,0.166,0.0304,0.1405,0,0,0.5062,0.0,0.0,0.0,324,162,0.5,0.0128,0.0023,0.0108,0,0,0.2143,0.0,0.0,0.0,2756,1382,0.5015,0.1087,0.0199,0.0919,23058,10347,0.4487,0.9091,0.1667,0.7692,Low,1,0,0,1,0,653,0
86868,78181,677570,0.9,7.8,8.6667,15279,2776,0.1817,0.1759,0.1954,0.0225,0,0,0.5037,0.0,0.0,0.0,30254,15643,0.5171,0.3483,0.387,0.0447,0,0,0.4668,0.0,0.0,0.0,17877,8570,0.4794,0.2058,0.2287,0.0264,11441,6418,0.561,0.1317,0.1463,0.0169,3196,2018,0.6314,0.0368,0.0409,0.0047,0,0,0.506,0.0,0.0,0.0,3821,1739,0.4551,0.044,0.0489,0.0056,0,0,0.8345,0.0,0.0,0.0,5000,2513,0.5026,0.0576,0.064,0.0074,86868,39677,0.4568,1.0,1.1111,0.1282,High,1,0,0,1,0,564,0
159927,930483,189004,5.8182,1.1818,0.2031,1068,0,0.479,0.0067,0.0011,0.0057,23023,11529,0.5008,0.144,0.0247,0.1218,6183,3126,0.5056,0.0387,0.0066,0.0327,0,0,0.2759,0.0,0.0,0.0,0,0,0.4876,0.0,0.0,0.0,42203,19063,0.4517,0.2639,0.0454,0.2233,4862,3310,0.6808,0.0304,0.0052,0.0257,50677,25648,0.5061,0.3169,0.0545,0.2681,5107,2557,0.5007,0.0319,0.0055,0.027,0,0,0.3616,0.0,0.0,0.0,12265,6170,0.5031,0.0767,0.0132,0.0649,145388,71403,0.4911,0.9091,0.1563,0.7692,No,1,0,1,1,1,647,0
232646,845984,3383936,3.6364,14.5454,4.0,5919,153,0.0258,0.0254,0.007,0.0017,0,0,0.5019,0.0,0.0,0.0,10112,5664,0.5601,0.0435,0.012,0.003,0,0,0.6008,0.0,0.0,0.0,0,0,0.4373,0.0,0.0,0.0,50510,17438,0.3452,0.2171,0.0597,0.0149,11524,3038,0.2636,0.0495,0.0136,0.0034,73156,37024,0.5061,0.3145,0.0865,0.0216,6758,3690,0.546,0.029,0.008,0.002,35826,9464,0.2642,0.154,0.0423,0.0106,17691,8843,0.4999,0.076,0.0209,0.0052,211496,85314,0.4034,0.9091,0.25,0.0625,No,1,1,1,1,1,504,1
62978,377870,108781,6.0,1.7273,0.2879,1457,62,0.0426,0.0231,0.0039,0.0134,0,0,0.5035,0.0,0.0,0.0,6502,3340,0.5137,0.1032,0.0172,0.0598,0,0,0.8204,0.0,0.0,0.0,0,0,0.4563,0.0,0.0,0.0,6506,2628,0.4039,0.1033,0.0172,0.0598,6734,2170,0.3222,0.1069,0.0178,0.0619,13535,6850,0.5061,0.2149,0.0358,0.1244,330,180,0.5455,0.0052,0.0009,0.003,19201,8420,0.4385,0.3049,0.0508,0.1765,2988,1499,0.5017,0.0474,0.0079,0.0275,57253,25149,0.4393,0.9091,0.1515,0.5263,No,1,0,0,1,0,639,0
144289,230862,1010023,1.6,7.0,4.375,6379,2253,0.3532,0.0442,0.0276,0.0063,0,0,0.5026,0.0,0.0,0.0,25932,13239,0.5105,0.1797,0.1123,0.0257,244,244,1.0,0.0017,0.0011,0.0002,10945,3780,0.3454,0.0759,0.0474,0.0108,8701,4495,0.5166,0.0603,0.0377,0.0086,1990,1028,0.5166,0.0138,0.0086,0.002,24262,12279,0.5061,0.1681,0.1051,0.024,2930,1759,0.6003,0.0203,0.0127,0.0029,58699,33760,0.5751,0.4068,0.2543,0.0581,4207,2108,0.5011,0.0292,0.0182,0.0042,144289,74945,0.5194,1.0,0.625,0.1429,High,1,0,1,1,0,562,1
46475,655298,83655,14.1,1.8,0.1277,1821,925,0.508,0.0392,0.0028,0.0218,0,0,0.5002,0.0,0.0,0.0,5168,2652,0.5132,0.1112,0.0079,0.0618,0,0,0.6051,0.0,0.0,0.0,0,0,0.5775,0.0,0.0,0.0,6356,3282,0.5164,0.1368,0.0097,0.076,5698,3560,0.6248,0.1226,0.0087,0.0681,10785,5458,0.5061,0.2321,0.0165,0.1289,288,144,0.5,0.0062,0.0004,0.0034,13968,8132,0.5822,0.3005,0.0213,0.167,2391,1203,0.5031,0.0514,0.0036,0.0286,46475,25356,0.5456,1.0,0.0709,0.5556,No,1,0,0,1,0,650,0
111776,1017162,346506,9.1,3.1,0.3407,7112,5234,0.7359,0.0636,0.007,0.0205,14473,7278,0.5029,0.1295,0.0142,0.0418,3972,1989,0.5008,0.0355,0.0039,0.0115,0,0,0.5587,0.0,0.0,0.0,1374,727,0.5291,0.0123,0.0014,0.004,33934,19374,0.5709,0.3036,0.0334,0.0979,7951,5201,0.6541,0.0711,0.0078,0.0229,31989,16191,0.5061,0.2862,0.0314,0.0923,3223,1614,0.5008,0.0288,0.0032,0.0093,0,0,0.6262,0.0,0.0,0.0,7748,3893,0.5025,0.0693,0.0076,0.0224,111776,61501,0.5502,1.0,0.1099,0.3226,High,1,0,0,1,1,595,0
49580,39664,307396,0.8,6.2,7.75,3643,481,0.132,0.0735,0.0918,0.0119,3221,1616,0.5017,0.065,0.0812,0.0105,9788,4993,0.5101,0.1974,0.2468,0.0318,227,125,0.5507,0.0046,0.0057,0.0007,5259,2479,0.4714,0.1061,0.1326,0.0171,3083,1480,0.4801,0.0622,0.0777,0.01,653,274,0.4196,0.0132,0.0165,0.0021,9264,4689,0.5062,0.1868,0.2336,0.0301,1232,560,0.4545,0.0248,0.0311,0.004,11600,1711,0.1475,0.234,0.2925,0.0377,1610,810,0.5031,0.0325,0.0406,0.0052,49580,19218,0.3876,1.0,1.25,0.1613,High,1,0,0,1,0,583,0
299319,680270,2013599,2.2727,6.7273,2.96,14663,11213,0.7647,0.049,0.0216,0.0073,38229,19327,0.5056,0.1277,0.0562,0.019,10281,5181,0.5039,0.0343,0.0151,0.0051,0,0,0.1044,0.0,0.0,0.0,0,0,0.609,0.0,0.0,0.0,83699,45715,0.5462,0.2796,0.123,0.0416,22609,13027,0.5762,0.0755,0.0332,0.0112,0,0,0.5061,0.0,0.0,0.0,6345,4233,0.6671,0.0212,0.0093,0.0032,75881,45496,0.5996,0.2535,0.1115,0.0377,20401,10228,0.5013,0.0682,0.03,0.0101,272108,154420,0.5675,0.9091,0.4,0.1351,No,1,0,0,1,1,624,0
0,5872,23487,4.9623,16.4324,3.9998,0,0,0.48,0.0532,0.0,0.0,0,0,0.5019,0.0,0.0,0.0,0,0,0.6101,0.2429,0.0,0.0,0,0,0.4819,0.0004,0.0,0.0,0,0,0.4942,0.0398,0.0,0.0,369,232,0.6287,0.1379,0.0628,0.0157,36,12,0.3333,0.0349,0.0061,0.0015,411,208,0.5061,0.1747,0.07,0.0175,0,0,0.4955,0.041,0.0,0.0,4374,2321,0.5306,0.4266,0.7449,0.1862,148,75,0.5068,0.0717,0.0252,0.0063,5338,2848,0.5335,0.7763,0.9091,0.2273,No,1,0,0,1,0,462,1
137455,392728,756001,2.8571,5.5,1.925,18661,9750,0.5225,0.1358,0.0475,0.0247,0,0,0.5011,0.0,0.0,0.0,29289,19313,0.6594,0.2131,0.0746,0.0387,0,0,0.7597,0.0,0.0,0.0,0,0,0.5286,0.0,0.0,0.0,22672,11911,0.5254,0.1649,0.0577,0.03,7890,6637,0.8412,0.0574,0.0201,0.0104,0,0,0.5061,0.0,0.0,0.0,8920,4465,0.5006,0.0649,0.0227,0.0118,0,0,0.4836,0.0,0.0,0.0,10750,5389,0.5013,0.0782,0.0274,0.0142,98182,57465,0.5853,0.7143,0.25,0.1299,No,1,1,0,1,0,567,1
235128,1763460,2069126,7.5,8.8,1.1733,8697,2408,0.2769,0.037,0.0049,0.0042,0,0,0.5041,0.0,0.0,0.0,12928,8289,0.6412,0.055,0.0073,0.0062,0,0,0.3741,0.0,0.0,0.0,0,0,0.5594,0.0,0.0,0.0,89531,54081,0.604,0.3808,0.0508,0.0433,12510,10239,0.8185,0.0532,0.0071,0.006,0,0,0.5062,0.0,0.0,0.0,6530,3269,0.5006,0.0278,0.0037,0.0032,86153,57299,0.6651,0.3664,0.0489,0.0416,18779,9463,0.5039,0.0799,0.0106,0.0091,235128,145048,0.6169,1.0,0.1333,0.1136,No,1,0,0,1,1,522,0
57540,621432,57540,10.8,1.0,0.0926,1593,820,0.5148,0.0277,0.0026,0.0277,0,0,0.4985,0.0,0.0,0.0,12204,7877,0.6454,0.2121,0.0196,0.2121,0,0,1.139,0.0,0.0,0.0,0,0,0.5391,0.0,0.0,0.0,10875,5617,0.5165,0.189,0.0175,0.189,9930,5083,0.5119,0.1726,0.016,0.1726,18399,9312,0.5061,0.3198,0.0296,0.3198,440,200,0.4545,0.0076,0.0007,0.0076,0,0,0.2807,0.0,0.0,0.0,4099,2060,0.5026,0.0712,0.0066,0.0712,57540,30969,0.5382,1.0,0.0926,1.0,No,1,0,0,1,0,629,0
52682,47414,52682,0.9,1.0,1.1111,6604,4714,0.7138,0.1254,0.1393,0.1254,0,0,0.5034,0.0,0.0,0.0,10819,7253,0.6704,0.2054,0.2282,0.2054,46,0,1.2782,0.0009,0.001,0.0009,0,0,0.5187,0.0,0.0,0.0,2584,1370,0.5302,0.049,0.0545,0.049,1268,839,0.6617,0.0241,0.0267,0.0241,6955,3520,0.5061,0.132,0.1467,0.132,1008,504,0.5,0.0191,0.0213,0.0191,22181,14721,0.6637,0.421,0.4678,0.421,1217,609,0.5004,0.0231,0.0257,0.0231,52682,33530,0.6365,1.0,1.1111,1.0,No,1,0,0,1,0,591,0
22112,17690,555011,0.8,25.1,31.3743,502,207,0.4124,0.0227,0.0284,0.0009,5263,2642,0.502,0.238,0.2975,0.0095,1985,1013,0.5103,0.0898,0.1122,0.0036,0,0,0.6134,0.0,0.0,0.0,0,0,0.5268,0.0,0.0,0.0,2778,1440,0.5184,0.1256,0.157,0.005,571,215,0.3765,0.0258,0.0323,0.001,1940,982,0.5062,0.0877,0.1097,0.0035,0,0,0.5225,0.0,0.0,0.0,8474,4568,0.5391,0.3832,0.479,0.0153,599,300,0.5008,0.0271,0.0339,0.0011,22112,11367,0.5141,1.0,1.25,0.0398,No,1,0,0,1,0,389,1
208362,1312681,2229473,6.3,10.7,1.6984,8912,5525,0.62,0.0428,0.0068,0.004,0,0,0.5016,0.0,0.0,0.0,12270,7273,0.5927,0.0589,0.0093,0.0055,0,0,0.7291,0.0,0.0,0.0,0,0,0.5954,0.0,0.0,0.0,78164,40377,0.5166,0.3751,0.0595,0.0351,16723,7296,0.4363,0.0803,0.0127,0.0075,0,0,0.5062,0.0,0.0,0.0,8368,4189,0.5006,0.0402,0.0064,0.0038,63815,34353,0.5383,0.3063,0.0486,0.0286,20110,10117,0.5031,0.0965,0.0153,0.009,208362,109130,0.5238,1.0,0.1587,0.0935,No,1,0,0,1,1,565,1
163513,252702,758105,1.5455,4.6364,3.0,3605,869,0.2411,0.022,0.0143,0.0048,0,0,0.5025,0.0,0.0,0.0,39950,25305,0.6334,0.2443,0.1581,0.0527,0,0,0.6064,0.0,0.0,0.0,0,0,0.5373,0.0,0.0,0.0,26318,10190,0.3872,0.161,0.1041,0.0347,10849,1547,0.1426,0.0663,0.0429,0.0143,0,0,0.5061,0.0,0.0,0.0,11215,5616,0.5008,0.0686,0.0444,0.0148,40531,2301,0.0568,0.2479,0.1604,0.0535,16180,8146,0.5035,0.099,0.064,0.0213,148648,53974,0.3631,0.9091,0.5882,0.1961,No,1,0,0,1,0,612,0
128388,151731,735311,1.1818,5.7273,4.8461,9549,4982,0.5217,0.0744,0.0629,0.013,6218,3150,0.5066,0.0484,0.041,0.0085,18641,9449,0.5069,0.1452,0.1229,0.0254,0,0,0.5695,0.0,0.0,0.0,9474,4856,0.5126,0.0738,0.0624,0.0129,6397,3304,0.5165,0.0498,0.0422,0.0087,4136,2288,0.5532,0.0322,0.0273,0.0056,17763,8990,0.5061,0.1384,0.1171,0.0242,2144,1074,0.5009,0.0167,0.0141,0.0029,39285,17414,0.4433,0.306,0.2589,0.0534,3109,1556,0.5005,0.0242,0.0205,0.0042,116716,57063,0.4889,0.9091,0.7692,0.1587,High,1,0,0,1,0,570,0
144582,52575,552040,0.3636,3.8182,10.5,7673,2410,0.3141,0.0531,0.1459,0.0139,0,0,0.501,0.0,0.0,0.0,31329,16032,0.5117,0.2167,0.5959,0.0568,1179,184,0.1561,0.0082,0.0224,0.0021,19353,9878,0.5104,0.1339,0.3681,0.0351,8500,3378,0.3974,0.0588,0.1617,0.0154,1021,375,0.3673,0.0071,0.0194,0.0018,0,0,0.5062,0.0,0.0,0.0,4251,2128,0.5006,0.0294,0.0809,0.0077,53021,28805,0.5433,0.3667,1.0085,0.096,5111,2569,0.5026,0.0354,0.0972,0.0093,131438,65759,0.5003,0.9091,2.5,0.2381,High,1,0,0,1,0,614,0
245854,770344,655612,3.1333,2.6667,0.8511,11640,238,0.0204,0.0473,0.0151,0.0178,6807,3409,0.5008,0.0277,0.0088,0.0104,26034,13228,0.5081,0.1059,0.0338,0.0397,0,0,0.7794,0.0,0.0,0.0,0,0,0.5316,0.0,0.0,0.0,25886,12195,0.4711,0.1053,0.0336,0.0395,7623,4344,0.5699,0.031,0.0099,0.0116,0,0,0.506,0.0,0.0,0.0,10361,5658,0.5461,0.0421,0.0134,0.0158,61977,21268,0.3432,0.2521,0.0805,0.0945,13575,6813,0.5019,0.0552,0.0176,0.0207,163903,67153,0.4097,0.6667,0.2128,0.25,No,1,0,0,1,0,714,0
120168,132185,733025,1.1,6.1,5.5454,17729,7984,0.4503,0.1475,0.1341,0.0242,7817,3928,0.5025,0.0651,0.0591,0.0107,23732,12231,0.5154,0.1975,0.1795,0.0324,0,0,1.2013,0.0,0.0,0.0,0,0,0.5608,0.0,0.0,0.0,8581,4675,0.5448,0.0714,0.0649,0.0117,5274,2526,0.479,0.0439,0.0399,0.0072,0,0,0.506,0.0,0.0,0.0,2966,1620,0.5462,0.0247,0.0224,0.004,50185,41044,0.8179,0.4176,0.3797,0.0685,3884,1962,0.5051,0.0323,0.0294,0.0053,120168,75970,0.6322,1.0,0.9091,0.1639,No,1,1,0,1,0,572,1
208733,1878594,891858,9.0,4.2727,0.4747,10073,5143,0.5106,0.0483,0.0054,0.0113,0,0,0.4988,0.0,0.0,0.0,9720,4917,0.5059,0.0466,0.0052,0.0109,0,0,1.0759,0.0,0.0,0.0,3566,1856,0.5205,0.0171,0.0019,0.004,74025,38294,0.5173,0.3546,0.0394,0.083,16220,9216,0.5682,0.0777,0.0086,0.0182,0,0,0.5062,0.0,0.0,0.0,7301,3987,0.5461,0.035,0.0039,0.0082,49669,26326,0.53,0.238,0.0264,0.0557,19183,9617,0.5013,0.0919,0.0102,0.0215,189757,99356,0.5236,0.9091,0.101,0.2128,High,1,0,0,1,1,622,0
425002,920837,3577097,2.1667,8.4167,3.8846,23362,13411,0.5741,0.055,0.0254,0.0065,9886,4942,0.4999,0.0233,0.0107,0.0028,55859,37856,0.6777,0.1314,0.0607,0.0156,0,0,0.8462,0.0,0.0,0.0,0,0,0.5968,0.0,0.0,0.0,46552,26748,0.5746,0.1095,0.0506,0.013,21081,13962,0.6623,0.0496,0.0229,0.0059,0,0,0.5062,0.0,0.0,0.0,16471,8246,0.5006,0.0388,0.0179,0.0046,161114,112871,0.7006,0.3791,0.175,0.045,19843,9971,0.5025,0.0467,0.0215,0.0055,354168,228007,0.6438,0.8333,0.3846,0.099,No,1,1,0,1,0,475,1
54772,54772,248965,1.0,4.5455,4.5455,4255,1338,0.3145,0.0777,0.0777,0.0171,0,0,0.5021,0.0,0.0,0.0,17625,8995,0.5104,0.3218,0.3218,0.0708,0,0,0.927,0.0,0.0,0.0,0,0,0.536,0.0,0.0,0.0,5219,2303,0.4413,0.0953,0.0953,0.021,842,156,0.1853,0.0154,0.0154,0.0034,16720,8462,0.5061,0.3053,0.3053,0.0672,2220,1010,0.455,0.0405,0.0405,0.0089,0,0,0.7755,0.0,0.0,0.0,2912,1463,0.5024,0.0532,0.0532,0.0117,49793,23727,0.4765,0.9091,0.9091,0.2,No,1,0,0,1,0,621,0
45835,9167,242926,0.2,5.3,26.5001,5994,3593,0.5994,0.1308,0.6539,0.0247,3234,1627,0.5031,0.0706,0.3528,0.0133,9742,4977,0.5109,0.2125,1.0627,0.0401,0,0,0.788,0.0,0.0,0.0,0,0,0.522,0.0,0.0,0.0,3779,2175,0.5755,0.0824,0.4122,0.0156,1125,737,0.6551,0.0245,0.1227,0.0046,0,0,0.5063,0.0,0.0,0.0,1344,672,0.5,0.0293,0.1466,0.0055,18994,11160,0.5876,0.4144,2.072,0.0782,1623,816,0.5028,0.0354,0.177,0.0067,45835,25757,0.562,1.0,5.0,0.1887,No,1,0,0,1,0,562,0
8104,4502,68430,0.5555,8.444,15.1999,118,71,0.6017,0.0146,0.0262,0.0017,2493,1249,0.501,0.3076,0.5538,0.0364,932,486,0.5215,0.115,0.207,0.0136,0,0,0.8358,0.0,0.0,0.0,0,0,0.4663,0.0,0.0,0.0,1109,460,0.4148,0.1368,0.2463,0.0162,155,55,0.3548,0.0191,0.0344,0.0023,0,0,0.506,0.0,0.0,0.0,0,0,0.5336,0.0,0.0,0.0,3915,1612,0.4117,0.4831,0.8696,0.0572,282,143,0.5071,0.0348,0.0626,0.0041,9004,4076,0.4527,1.1111,2.0,0.1316,No,1,0,0,1,0,565,0
239255,625743,772976,2.6154,3.2308,1.2353,6226,1843,0.296,0.026,0.0099,0.0081,6877,3446,0.5011,0.0287,0.011,0.0089,26243,13247,0.5048,0.1097,0.0419,0.034,0,0,0.2069,0.0,0.0,0.0,0,0,0.6365,0.0,0.0,0.0,26238,12485,0.4758,0.1097,0.0419,0.0339,4861,1635,0.3364,0.0203,0.0078,0.0063,36995,18724,0.5061,0.1546,0.0591,0.0479,11431,5723,0.5007,0.0478,0.0183,0.0148,51396,1100,0.0214,0.2148,0.0821,0.0665,13775,6949,0.5045,0.0576,0.022,0.0178,184042,65152,0.354,0.7692,0.2941,0.2381,No,1,1,1,1,0,697,0
26607,16932,616794,0.6364,23.1816,36.4277,741,268,0.3617,0.0278,0.0438,0.0012,0,0,0.5033,0.0,0.0,0.0,3982,2537,0.6371,0.1497,0.2352,0.0065,0,0,0.6592,0.0,0.0,0.0,0,0,0.5482,0.0,0.0,0.0,3963,1951,0.4923,0.1489,0.2341,0.0064,512,404,0.7891,0.0192,0.0302,0.0008,0,0,0.5061,0.0,0.0,0.0,0,0,0.4502,0.0,0.0,0.0,14095,9307,0.6603,0.5297,0.8324,0.0229,895,448,0.5006,0.0336,0.0529,0.0015,24188,14915,0.6166,0.9091,1.4285,0.0392,No,1,0,0,1,0,386,1
